Zone,1,Total
t73,227.2403374358397,227.2403374358397
t74,227.2398411776312,227.2398411776312
t75,227.23958068811928,227.23958068811928
t76,227.2394487497676,227.2394487497676
t77,227.2395045204115,227.2395045204115
t78,227.24198759885812,227.24198759885812
t79,227.26845584528158,227.26845584528158
t80,549.6313394578758,549.6313394578758
t81,227.24276152767848,227.24276152767848
t82,227.24016023470466,227.24016023470466
t83,227.2404211792767,227.2404211792767
t84,227.2407927854845,227.2407927854845
t85,227.2414222466846,227.2414222466846
t86,227.24236593113895,227.24236593113895
t87,227.24624061317166,227.24624061317166
t88,1395.6737206370346,1395.6737206370346
t89,2924.4187270280686,2924.4187270280686
t90,3384.6987999428184,3384.6987999428184
t91,3330.4196076589483,3330.4196076589483
t92,3324.9886339312725,3324.9886339312725
t93,2927.104106227449,2927.104106227449
t94,1755.66211351253,1755.66211351253
t95,946.2648228972886,946.2648228972886
t96,946.2604465783846,946.2604465783846
t97,946.2601239135179,946.2601239135179
t98,946.2600644615038,946.2600644615038
t99,946.260245884989,946.260245884989
t100,946.2606801364406,946.2606801364406
t101,946.2646455499477,946.2646455499477
t102,1102.6891771228427,1102.6891771228427
t103,1928.6441846688042,1928.6441846688042
t104,2323.299145809085,2323.299145809085
t105,1954.1158574858118,1954.1158574858118
t106,1077.921951970933,1077.921951970933
t107,916.6885533131979,916.6885533131979
t108,916.6686459112138,916.6686459112138
t109,916.6660514417744,916.6660514417744
t110,916.6658723544884,916.6658723544884
t111,916.6658912084387,916.6658912084387
t112,916.66826283809,916.66826283809
t113,945.6850874508004,945.6850874508004
t114,1821.5734881329279,1821.5734881329279
t115,2250.896749853899,2250.896749853899
t116,2260.056309190271,2260.056309190271
t117,2061.6949834426878,2061.6949834426878
t118,1664.1763625314525,1664.1763625314525
t119,853.9180229265943,853.9180229265943
t120,853.8965635943711,853.8965635943711
t121,853.8940517577048,853.8940517577048
t122,853.8938314302327,853.8938314302327
t123,853.8962356387094,853.8962356387094
t124,853.9162732624098,853.9162732624098
t125,943.8552576445039,943.8552576445039
t126,1418.99090295586,1418.99090295586
t127,1962.354203832182,1962.354203832182
t128,2125.9249229040656,2125.9249229040656
t129,1116.7528621394665,1116.7528621394665
t130,242.3767924304856,242.3767924304856
t131,242.3395460746372,242.3395460746372
t132,242.33543104436157,242.33543104436157
t133,221.77698182824972,221.77698182824972
t134,221.77695021444293,221.77695021444293
t135,221.77747583594785,221.77747583594785
t136,242.36507509772053,242.36507509772053
t137,346.82101766106604,346.82101766106604
t138,749.5862685605816,749.5862685605816
t139,501.80645787161404,501.80645787161404
t140,247.06483316004145,247.06483316004145
t141,105.76448326553752,105.76448326553752
t142,105.74730200065918,105.74730200065918
t143,105.70752048763421,105.70752048763421
t144,56.98980978302507,56.98980978302507
t145,56.98826134853868,56.98826134853868
t146,56.98713273242203,56.98713273242203
t147,56.98656480232611,56.98656480232611
t148,56.98619144353223,56.98619144353223
t149,56.98802095658265,56.98802095658265
t150,57.00201402280026,57.00201402280026
t151,57.00232745703637,57.00232745703637
t152,57.0015843864162,57.0015843864162
t153,56.99883770248126,56.99883770248126
t154,56.979809169574565,56.979809169574565
t155,0.02589209436504088,0.02589209436504088
t156,0.025140361344511863,0.025140361344511863
t157,0.025045407245800646,0.025045407245800646
t158,0.02527475757689187,0.02527475757689187
t159,0.026052554719889747,0.026052554719889747
t160,98.9583590454885,98.9583590454885
t161,57.0043390668733,57.0043390668733
t162,57.00405278953147,57.00405278953147
t163,57.004963692745235,57.004963692745235
t164,57.005538745310936,57.005538745310936
t165,57.00585331556842,57.00585331556842
t166,57.00561729642648,57.00561729642648
t167,57.005764723581535,57.005764723581535
t168,57.00623621314136,57.00623621314136
t169,57.00613949093285,57.00613949093285
t170,57.005510517457225,57.005510517457225
t171,56.99339186990188,56.99339186990188
t172,56.9875690877152,56.9875690877152
t173,56.98717101779141,56.98717101779141
t174,56.987207735149866,56.987207735149866
t175,56.988502037803244,56.988502037803244
t176,57.00234027914255,57.00234027914255
t177,56.98833750522865,56.98833750522865
t178,56.98782607374609,56.98782607374609
t179,56.988230586987974,56.988230586987974
t180,56.988673064182265,56.988673064182265
t181,56.9892743213967,56.9892743213967
t182,56.99022811313365,56.99022811313365
t183,56.99209215940692,56.99209215940692
t184,107.67746867833222,107.67746867833222
t185,1074.985218436404,1074.985218436404
t186,1710.3460004547976,1710.3460004547976
t187,1146.501524710815,1146.501524710815
t188,1616.8236167962132,1616.8236167962132
t189,872.7387845243958,872.7387845243958
t190,615.6490904175603,615.6490904175603
t191,583.4525961977325,583.4525961977325
t192,574.2282997352901,574.2282997352901
t193,574.2395087157595,574.2395087157595
t194,574.2390919529778,574.2390919529778
t195,574.2271038688631,574.2271038688631
t196,574.2266857938025,574.2266857938025
t197,574.2290816023244,574.2290816023244
t198,574.2487010293235,574.2487010293235
t199,1366.784656467293,1366.784656467293
t200,1528.3378906262967,1528.3378906262967
t201,992.3904773376917,992.3904773376917
t202,574.2496967443747,574.2496967443747
t203,574.2292014718261,574.2292014718261
t204,574.2269193104119,574.2269193104119
t205,574.2267691647144,574.2267691647144
t206,574.2272449400392,574.2272449400392
t207,574.2276958792669,574.2276958792669
t208,574.2316020865225,574.2316020865225
t209,1776.3777644719269,1776.3777644719269
t210,2960.8295679715875,2960.8295679715875
t211,2833.9236556448245,2833.9236556448245
t212,2789.9713835867474,2789.9713835867474
t213,2636.6803452691506,2636.6803452691506
t214,2080.3427348741325,2080.3427348741325
t215,1431.149581940372,1431.149581940372
t216,885.1076735838086,885.1076735838086
t217,811.7625006396112,811.7625006396112
t218,811.7609506710735,811.7609506710735
t219,811.7597494664002,811.7597494664002
t220,811.7587729703544,811.7587729703544
t221,811.7577135733275,811.7577135733275
t222,821.61948069444,821.61948069444
t223,1665.2033150130494,1665.2033150130494
t224,2035.8213694438762,2035.8213694438762
t225,935.6333549519662,935.6333549519662
t226,502.4972105672453,502.4972105672453
t227,502.47058556908553,502.47058556908553
t228,502.46731298203605,502.46731298203605
t229,502.466974616655,502.466974616655
t230,502.4667733827237,502.4667733827237
t231,502.46697198606904,502.46697198606904
t232,502.469174884722,502.469174884722
t233,502.4880878850505,502.4880878850505
t234,502.4881325413962,502.4881325413962
t235,502.4887119744773,502.4887119744773
t236,502.48874740625337,502.48874740625337
t237,502.4889970274378,502.4889970274378
t238,502.4883921989133,502.4883921989133
t239,502.4695576831737,502.4695576831737
t240,502.4675888001394,502.4675888001394
t241,502.4678660217554,502.4678660217554
t242,502.468423477859,502.468423477859
t243,502.4716959559837,502.4716959559837
t244,502.49656104840756,502.49656104840756
t245,502.501639048324,502.501639048324
t246,806.8521601321162,806.8521601321162
t247,1569.2556569756375,1569.2556569756375
t248,1989.8800135260678,1989.8800135260678
t249,795.1233181429827,795.1233181429827
t250,766.1028051883068,766.1028051883068
t251,766.1000410701744,766.1000410701744
t252,766.099941145319,766.099941145319
t253,766.1000272178014,766.1000272178014
t254,766.1003201670972,766.1003201670972
t255,766.1008646256726,766.1008646256726
t256,766.1046013866504,766.1046013866504
t257,1847.0173083952106,1847.0173083952106
t258,2293.2578145073703,2293.2578145073703
t259,2187.8253254556353,2187.8253254556353
t260,1584.970114900843,1584.970114900843
t261,1370.967904952699,1370.967904952699
t262,527.5001532782144,527.5001532782144
t263,319.4573483871582,319.4573483871582
t264,153.3352334350008,153.3352334350008
t265,153.33170670319458,153.33170670319458
t266,153.3310821494016,153.3310821494016
t267,153.33075726340257,153.33075726340257
t268,153.33059909521307,153.33059909521307
t269,153.33055780118613,153.33055780118613
t270,153.3306853912108,153.3306853912108
t271,153.33445807496796,153.33445807496796
t272,153.35265368507314,153.35265368507314
t273,153.35313168707498,153.35313168707498
t274,153.3530652337636,153.3530652337636
t275,153.35222742383468,153.35222742383468
t276,153.33375242585223,153.33375242585223
t277,153.3317974325743,153.3317974325743
t278,153.33214413024857,153.33214413024857
t279,153.3327905245617,153.3327905245617
t280,153.33629471785954,153.33629471785954
t281,277.31607570123765,277.31607570123765
t282,697.141798394031,697.141798394031
t283,696.6921277665485,696.6921277665485
t284,696.6879586279028,696.6879586279028
t285,696.6726760582787,696.6726760582787
t286,696.6730578766302,696.6730578766302
t287,696.688860589521,696.688860589521
t288,696.6888847055264,696.6888847055264
t289,696.6881300814001,696.6881300814001
t290,696.6700871891519,696.6700871891519
t291,693.0054508290222,693.0054508290222
t292,681.616206990714,681.616206990714
t293,684.4328157566908,684.4328157566908
t294,488.9554992799589,488.9554992799589
t295,79.62306779231977,79.62306779231977
t296,77.54309496765549,77.54309496765549
t297,77.5325444657446,77.5325444657446
t298,77.5248419870131,77.5248419870131
t299,77.50225421108118,77.50225421108118
t300,77.49976917879602,77.49976917879602
t301,58.25164476157353,58.25164476157353
t302,57.715634283636675,57.715634283636675
t303,57.69242153376614,57.69242153376614
t304,68.0671296013308,68.0671296013308
t305,78.83838577060621,78.83838577060621
t306,117.70662845650965,117.70662845650965
t307,78.85972042260867,78.85972042260867
t308,57.09338085686697,57.09338085686697
t309,57.067815905028695,57.067815905028695
t310,57.05042958721308,57.05042958721308
t311,56.98918425090367,56.98918425090367
t312,56.98524142149543,56.98524142149543
t313,56.98412763907983,56.98412763907983
t314,56.983275695966086,56.983275695966086
t315,56.982532370224334,56.982532370224334
t316,56.98183513424392,56.98183513424392
t317,56.981204865630204,56.981204865630204
t318,56.98057823470006,56.98057823470006
t319,56.97995973998943,56.97995973998943
t320,56.979869680374655,56.979869680374655
t321,56.98558241761535,56.98558241761535
t322,56.97601473621176,56.97601473621176
t323,14.599942179906021,14.599942179906021
t324,0.014953041689944253,0.014953041689944253
t325,0.014715044129329898,0.014715044129329898
t326,0.014826853286385984,0.014826853286385984
t327,0.015328031460614,0.015328031460614
t328,0.01675722062379479,0.01675722062379479
t329,322.8883936155053,322.8883936155053
t330,406.46281246689153,406.46281246689153
t331,192.3116645209869,192.3116645209869
t332,179.35380917235815,179.35380917235815
t333,175.10672986036204,175.10672986036204
t334,175.10670394128076,175.10670394128076
t335,175.10538208142628,175.10538208142628
t336,57.094225535230905,57.094225535230905
t337,57.06090959916236,57.06090959916236
t338,56.988891558542676,56.988891558542676
t339,56.984220322528856,56.984220322528856
t340,56.98260114342602,56.98260114342602
t341,56.981209416752634,56.981209416752634
t342,56.98015160281965,56.98015160281965
t343,56.978677180254714,56.978677180254714
t344,56.97757367040363,56.97757367040363
t345,56.97187840318742,56.97187840318742
t346,0.010188127091677018,0.010188127091677018
t347,0.009641088420382353,0.009641088420382353
t348,0.009448765085108574,0.009448765085108574
t349,0.009469469826943305,0.009469469826943305
t350,0.009682550152506422,0.009682550152506422
t351,0.010179823856492468,0.010179823856492468
t352,0.011366241870592583,0.011366241870592583
t353,175.70342703797087,175.70342703797087
t354,324.4530335671642,324.4530335671642
t355,331.64908250964737,331.64908250964737
t356,331.6491489586282,331.6491489586282
t357,176.7438080151905,176.7438080151905
t358,149.83738428514553,149.83738428514553
t359,149.83659380711248,149.83659380711248
t360,149.81759718352785,149.81759718352785
t361,149.8154014246802,149.8154014246802
t362,149.81549898246615,149.81549898246615
t363,149.8157695092439,149.8157695092439
t364,149.81622967474772,149.81622967474772
t365,149.8170196522836,149.8170196522836
t366,149.82082746920145,149.82082746920145
t367,980.7711687830486,980.7711687830486
t368,2034.9980220115976,2034.9980220115976
t369,765.9499170613483,765.9499170613483
t370,736.9293419507305,736.9293419507305
t371,736.9269271505717,736.9269271505717
t372,736.9270133995614,736.9270133995614
t373,736.9273332236011,736.9273332236011
t374,736.9279920438103,736.9279920438103
t375,736.9315631517206,736.9315631517206
t376,1174.8775643776016,1174.8775643776016
t377,1900.5010101858097,1900.5010101858097
t378,2472.5472813559472,2472.5472813559472
t379,1826.207608022429,1826.207608022429
t380,810.6687430056629,810.6687430056629
t381,693.9189379216858,693.9189379216858
t382,457.9315504042357,457.9315504042357
t383,198.31227505087426,198.31227505087426
t384,178.72520736506516,178.72520736506516
t385,178.72172206469602,178.72172206469602
t386,178.72111417369908,178.72111417369908
t387,178.7207606957821,178.7207606957821
t388,178.72061380534313,178.72061380534313
t389,178.7206060350131,178.7206060350131
t390,178.72299962157624,178.72299962157624
t391,178.74078291491662,178.74078291491662
t392,178.74325339668297,178.74325339668297
t393,178.7407060607191,178.7407060607191
t394,178.7228024681505,178.7228024681505
t395,178.56684076316503,178.56684076316503
t396,178.5654938501793,178.5654938501793
t397,178.56664692408998,178.56664692408998
t398,178.72414979583735,178.72414979583735
t399,204.98600231418422,204.98600231418422
t400,861.9167373559959,861.9167373559959
t401,1472.3502212062388,1472.3502212062388
t402,1472.3461928550453,1472.3461928550453
t403,663.93853490016,663.93853490016
t404,426.3203441137117,426.3203441137117
t405,426.30259181131356,426.30259181131356
t406,410.39146714132033,410.39146714132033
t407,56.98752536086366,56.98752536086366
t408,56.98480057335551,56.98480057335551
t409,56.98334667022598,56.98334667022598
t410,56.98220952746557,56.98220952746557
t411,56.98114709787444,56.98114709787444
t412,56.980243543582624,56.980243543582624
t413,56.97937584497063,56.97937584497063
t414,56.97856674458325,56.97856674458325
t415,56.9779855704749,56.9779855704749
t416,56.98200225607511,56.98200225607511
t417,0.02142189130819864,0.02142189130819864
t418,0.009861972834757773,0.009861972834757773
t419,0.009374445798640448,0.009374445798640448
t420,0.0092070195907344,0.0092070195907344
t421,0.009232867328274991,0.009232867328274991
t422,0.009456924495904752,0.009456924495904752
t423,0.009969706864087102,0.009969706864087102
t424,0.011178158695366754,0.011178158695366754
t425,98.98269859636504,98.98269859636504
t426,187.83289513526762,187.83289513526762
t427,199.06884435130203,199.06884435130203
t428,199.06926798523864,199.06926798523864
t429,108.1538773348416,108.1538773348416
t430,105.02802203565304,105.02802203565304
t431,105.02767666446861,105.02767666446861
t432,105.00845192378019,105.00845192378019
t433,105.00688513301992,105.00688513301992
t434,105.0079114005559,105.0079114005559
t435,289.0956878409364,289.0956878409364
t436,242.2627607977021,242.2627607977021
t437,246.82823780438684,246.82823780438684
t438,374.52171606955926,374.52171606955926
t439,1384.073801870723,1384.073801870723
t440,1517.8122540386962,1517.8122540386962
t441,598.3037270671416,598.3037270671416
t442,414.70861102986595,414.70861102986595
t443,396.5646350110636,396.5646350110636
t444,386.30371064501225,386.30371064501225
t445,357.33998273801046,357.33998273801046
t446,357.3383722265085,357.3383722265085
t447,357.33840666452886,357.33840666452886
t448,357.33916265218363,357.33916265218363
t449,617.866356849691,617.866356849691
t450,1099.5242880783435,1099.5242880783435
t451,1019.1522849613355,1019.1522849613355
t452,861.5332259395675,861.5332259395675
t453,1731.7976899468285,1731.7976899468285
t454,683.833959534522,683.833959534522
t455,442.4822742504314,442.4822742504314
t456,290.1461170814548,290.1461170814548
t457,290.1443720145884,290.1443720145884
t458,290.1437370021086,290.1437370021086
t459,290.14339646803074,290.14339646803074
t460,290.14325684396596,290.14325684396596
t461,290.1436184138492,290.1436184138492
t462,290.14782236541515,290.14782236541515
t463,376.75946422817066,376.75946422817066
t464,746.8281740949056,746.8281740949056
t465,305.3345561711911,305.3345561711911
t466,56.98427796939324,56.98427796939324
t467,7.702993134022584,7.702993134022584
t468,7.702453410335926,7.702453410335926
t469,7.702331714273515,7.702331714273515
t470,7.702687469348093,7.702687469348093
t471,7.704080843941407,7.704080843941407
t472,87.35139054273242,87.35139054273242
t473,1226.114399241598,1226.114399241598
t474,2302.9167377886743,2302.9167377886743
t475,1871.1392100836383,1871.1392100836383
t476,1973.7095156403213,1973.7095156403213
t477,1777.8067911293072,1777.8067911293072
t478,1762.2564669454605,1762.2564669454605
t479,1703.4482336609578,1703.4482336609578
t480,1237.9389715956017,1237.9389715956017
t481,851.1642067238934,851.1642067238934
t482,895.9767285335021,895.9767285335021
t483,878.1017906608979,878.1017906608979
t484,796.027251468345,796.027251468345
t485,912.3999170691504,912.3999170691504
t486,1035.2190783006804,1035.2190783006804
t487,1289.4118305139784,1289.4118305139784
t488,1374.9598583677982,1374.9598583677982
t489,1061.9757498930448,1061.9757498930448
t490,262.3800917323014,262.3800917323014
t491,262.3480841399901,262.3480841399901
t492,262.34513134085887,262.34513134085887
t493,262.3447774847136,262.3447774847136
t494,262.3446851475681,262.3446851475681
t495,262.34480227288475,262.34480227288475
t496,262.3470457144501,262.3470457144501
t497,275.73470351650457,275.73470351650457
t498,664.5780729166511,664.5780729166511
t499,664.5715945797049,664.5715945797049
t500,558.3518411190779,558.3518411190779
t501,281.1743931967546,281.1743931967546
t502,57.07866972707193,57.07866972707193
t503,57.056159936458236,57.056159936458236
t504,56.98997267341657,56.98997267341657
t505,56.98622059953072,56.98622059953072
t506,56.98511620375028,56.98511620375028
t507,56.98431162704408,56.98431162704408
t508,56.983632881098195,56.983632881098195
t509,56.98302625006877,56.98302625006877
t510,56.98247223189446,56.98247223189446
t511,56.982602783454944,56.982602783454944
t512,56.99419770596894,56.99419770596894
t513,16.865138083247643,16.865138083247643
t514,7.709468765336759,7.709468765336759
t515,7.709318447797724,7.709318447797724
t516,7.709547928452102,7.709547928452102
t517,7.710378754106068,7.710378754106068
t518,87.33700736807067,87.33700736807067
t519,56.991183911971795,56.991183911971795
t520,57.224056173894716,57.224056173894716
t521,1160.2473204624198,1160.2473204624198
t522,2176.725564191791,2176.725564191791
t523,2025.8484998671981,2025.8484998671981
t524,2006.2386995516156,2006.2386995516156
t525,1813.2713311424998,1813.2713311424998
t526,1593.6877308933124,1593.6877308933124
t527,1164.6945275835449,1164.6945275835449
t528,807.0808467267369,807.0808467267369
t529,609.7970313798018,609.7970313798018
t530,380.8871504796459,380.8871504796459
t531,380.8764927897705,380.8764927897705
t532,380.8705488027242,380.8705488027242
t533,380.86640110905597,380.86640110905597
t534,380.8630776652137,380.8630776652137
t535,543.4100994705059,543.4100994705059
t536,1015.1125520162005,1015.1125520162005
t537,448.2405866633733,448.2405866633733
t538,148.5021610290854,148.5021610290854
t539,148.47614859983298,148.47614859983298
t540,148.4751721542434,148.4751721542434
t541,148.48960773687844,148.48960773687844
t542,148.48903890529462,148.48903890529462
t543,148.47508444232594,148.47508444232594
t544,148.48779787977367,148.48779787977367
t545,173.92297239895518,173.92297239895518
t546,327.6479038408961,327.6479038408961
t547,327.6462136024187,327.6462136024187
t548,233.8348194517125,233.8348194517125
t549,61.40349504016813,61.40349504016813
t550,57.06141412148787,57.06141412148787
t551,56.98884758038213,56.98884758038213
t552,56.984666529228775,56.984666529228775
t553,56.98343593440657,56.98343593440657
t554,56.9824351598721,56.9824351598721
t555,56.981574776064654,56.981574776064654
t556,56.980734575531024,56.980734575531024
t557,56.97994246354418,56.97994246354418
t558,56.979160036819124,56.979160036819124
t559,56.97869621814458,56.97869621814458
t560,56.98337149132652,56.98337149132652
t561,56.9733853783588,56.9733853783588
t562,0.010400794120621563,0.010400794120621563
t563,0.009830278784052121,0.009830278784052121
t564,0.009533047285815591,0.009533047285815591
t565,0.009531340548183836,0.009531340548183836
t566,0.009725477523099041,0.009725477523099041
t567,0.010220691874044065,0.010220691874044065
t568,0.011399745002821565,0.011399745002821565
t569,143.9878510862404,143.9878510862404
t570,141.21842881835886,141.21842881835886
t571,135.7409092598863,135.7409092598863
t572,85.3526462218157,85.3526462218157
t573,83.6253707661125,83.6253707661125
t574,83.62566228234645,83.62566228234645
t575,83.62524291972396,83.62524291972396
t576,83.60667738497365,83.60667738497365
t577,83.60477757805477,83.60477757805477
t578,83.60563872097124,83.60563872097124
t579,116.89214224984694,116.89214224984694
t580,117.54150464719265,117.54150464719265
t581,110.39353070640395,110.39353070640395
t582,110.39715054474416,110.39715054474416
t583,216.23762692067368,216.23762692067368
t584,420.1742652323493,420.1742652323493
t585,181.32888310769727,181.32888310769727
t586,128.9254798280511,128.9254798280511
t587,104.26254969478,104.26254969478
t588,98.6326224160571,98.6326224160571
t589,98.63224901176852,98.63224901176852
t590,98.6323596971502,98.6323596971502
t591,98.63296758607298,98.63296758607298
t592,121.51447017781122,121.51447017781122
t593,1085.069910360808,1085.069910360808
t594,2198.2243720107226,2198.2243720107226
t595,2021.473592867905,2021.473592867905
t596,2023.5522256608904,2023.5522256608904
t597,1849.6567218936398,1849.6567218936398
t598,1829.082863186846,1829.082863186846
t599,1255.6135138354603,1255.6135138354603
t600,809.3170354172306,809.3170354172306
t601,806.7640016155055,806.7640016155055
t602,806.7637527410017,806.7637527410017
t603,806.7635095482937,806.7635095482937
t604,806.7631542952035,806.7631542952035
t605,806.7631001715761,806.7631001715761
t606,806.7627957498297,806.7627957498297
t607,1511.570773041697,1511.570773041697
t608,1961.7328345229953,1961.7328345229953
t609,835.7557656790542,835.7557656790542
t610,806.7421170895165,806.7421170895165
t611,806.7399215203131,806.7399215203131
t612,806.7400743858549,806.7400743858549
t613,806.7405089335829,806.7405089335829
t614,806.7434735601106,806.7434735601106
t615,806.7705126946214,806.7705126946214
t616,913.3699992250021,913.3699992250021
t617,1832.0394368097159,1832.0394368097159
t618,2614.211224275875,2614.211224275875
t619,2614.208374172489,2614.208374172489
t620,2292.004602757265,2292.004602757265
t621,1827.3862670962399,1827.3862670962399
t622,1273.1076236193812,1273.1076236193812
t623,361.9449929051109,361.9449929051109
t624,57.43932281156664,57.43932281156664
t625,57.43570871333535,57.43570871333535
t626,57.43503407310277,57.43503407310277
t627,57.43467557573988,57.43467557573988
t628,57.43447606110841,57.43447606110841
t629,57.43439919413258,57.43439919413258
t630,57.43446573858803,57.43446573858803
t631,57.436972092219236,57.436972092219236
t632,57.456188845150734,57.456188845150734
t633,57.45693943838256,57.45693943838256
t634,57.45648266107907,57.45648266107907
t635,57.43746521498455,57.43746521498455
t636,57.43549213895079,57.43549213895079
t637,57.43585762977636,57.43585762977636
t638,57.43654015165351,57.43654015165351
t639,57.43996968133081,57.43996968133081
t640,62.50498216476178,62.50498216476178
t641,60.43406346664662,60.43406346664662
t642,66.51134455815442,66.51134455815442
t643,66.50990374941097,66.50990374941097
t644,60.43158684493294,60.43158684493294
t645,59.796501305553875,59.796501305553875
t646,59.7820959697514,59.7820959697514
t647,56.98857139624487,56.98857139624487
t648,56.983306908428915,56.983306908428915
t649,56.9811290419318,56.9811290419318
t650,36.422765856642705,36.422765856642705
t651,36.42229740193528,36.42229740193528
t652,36.4221803274191,36.4221803274191
t653,36.42230790825604,36.42230790825604
t654,36.422764899260955,36.422764899260955
t655,56.98100990349665,56.98100990349665
t656,56.98960192772358,56.98960192772358
t657,56.98229898121343,56.98229898121343
t658,56.98305743433199,56.98305743433199
t659,56.98377519205862,56.98377519205862
t660,56.984695958782076,56.984695958782076
t661,56.985941780812446,56.985941780812446
t662,56.98805724553679,56.98805724553679
t663,57.06342540879339,57.06342540879339
t664,167.68190049893892,167.68190049893892
t665,801.2979882093099,801.2979882093099
t666,1296.7983408549999,1296.7983408549999
t667,1296.794192913188,1296.794192913188
t668,835.9249622015897,835.9249622015897
t669,618.7521824325879,618.7521824325879
t670,475.9849728007724,475.9849728007724
t671,415.5507307506248,415.5507307506248
t672,56.98580629021597,56.98580629021597
t673,56.983030697577824,56.983030697577824
t674,56.98153853677424,56.98153853677424
t675,56.9802199049182,56.9802199049182
t676,56.97891478720012,56.97891478720012
t677,56.97758339050157,56.97758339050157
t678,56.97608648877838,56.97608648877838
t679,56.97406816774026,56.97406816774026
t680,56.97039096623722,56.97039096623722
t681,0.008980034632186476,0.008980034632186476
t682,0.00840901901153168,0.00840901901153168
t683,0.008157280335728314,0.008157280335728314
t684,0.00808548184064516,0.00808548184064516
t685,0.008161953351835761,0.008161953351835761
t686,0.008390676480088961,0.008390676480088961
t687,0.008874991106863094,0.008874991106863094
t688,0.00990656472837083,0.00990656472837083
t689,0.015861782640517665,0.015861782640517665
t690,140.82555070427506,140.82555070427506
t691,102.4200418051829,102.4200418051829
t692,102.41642653212358,102.41642653212358
t693,102.42004145065064,102.42004145065064
t694,102.41622350304101,102.41622350304101
t695,73.35599185807746,73.35599185807746
t696,72.33378320548744,72.33378320548744
t697,56.98651622965142,56.98651622965142
t698,56.98523569313625,56.98523569313625
t699,56.98443634773572,56.98443634773572
t700,56.983817490609304,56.983817490609304
t701,56.98328127090631,56.98328127090631
t702,56.98458429821779,56.98458429821779
t703,56.9972444241596,56.9972444241596
t704,56.99594080740677,56.99594080740677
t705,56.979341115989605,56.979341115989605
t706,42.444430492080386,42.444430492080386
t707,0.01177128906326392,0.01177128906326392
t708,0.01143248181072198,0.01143248181072198
t709,0.011426403626010457,0.011426403626010457
t710,0.011691395109013297,0.011691395109013297
t711,0.01237651680836091,0.01237651680836091
t712,0.014593866020048134,0.014593866020048134
t713,99.23433781064224,99.23433781064224
t714,1372.4279051194394,1372.4279051194394
t715,1231.636143916104,1231.636143916104
t716,1546.1731799842014,1546.1731799842014
t717,609.1339840412531,609.1339840412531
t718,580.1338086718374,580.1338086718374
t719,783.2535062437231,783.2535062437231
t720,864.7375671186265,864.7375671186265
t721,875.8207582407761,875.8207582407761
t722,807.1803325452287,807.1803325452287
