,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1798,11261.849445728081,1876.0830732643224,-0.001236064031238089,131.3896725023063,-0.0009444930356268728,6.059254267621611e-5,1.1356119011275315e-5,0.0,0.0,-13269.0
t1799,10458.682500365378,1799.0013712409284,-0.009177319680078646,121.10951698437418,-145.46415261814946,5.535875326390243e-5,1.1268076125953138e-5,0.0,0.0,-12233.0
t1800,9268.806861018547,1799.0031842697274,-0.003912371053488273,110.05953313405891,-62.54562121702126,5.537406141000789e-5,1.1375499034991072e-5,0.0,0.0,-11115.0
t1801,8484.188165822789,1799.0107038828294,-0.0006082842380162417,101.49958843266343,-132.37782646886185,5.568208493515416e-5,1.12614461853686e-5,0.0,0.0,-10252.0
t1802,8325.028049388888,1506.841106820157,-0.043078683711033156,96.2816410557352,-203.78683551219953,4.690107070860185e-5,1.0881754293436974e-5,0.0,0.0,-9724.0
t1803,8333.325902672566,1092.106498523399,-0.021962744685054315,93.57164178692754,-68.66139877993866,4.67034840688178e-5,1.0896633585410555e-5,0.0,0.0,-9450.0
t1804,9277.43725176918,41.73435194264367,-0.01556628572654274,92.28165563587218,-90.11708378969145,4.680911050329194e-5,1.1024057928185304e-5,0.0,0.0,-9321.0
t1805,9977.129311394734,0.012749089800187874,-442.1953182846308,76.16691971423555,-228.79280087712507,4.663340562699494e-5,1.111977966901601e-5,0.0,0.0,-9382.0
t1806,10070.962861950962,0.016489794054001198,-330.8660187890889,96.15355658935901,-123.94599630383817,4.6631917031576544e-5,1.0937245308437948e-5,0.0,0.0,-9712.0
t1807,9432.315094215734,841.279305757717,-0.011383416707800508,102.74450524524534,-0.006928675421589283,4.760351203671241e-5,1.0953412420887761e-5,0.0,0.0,-10376.0
t1808,11506.964789378448,0.019220670930406383,-401.4960231663872,110.28331689635368,-75.45044119276241,4.779683491302317e-5,1.0872125536638016e-5,0.0,0.0,-11140.0
t1809,13462.055606765638,0.03099751497155697,-1467.7753384754974,119.6211415641452,-31.611557341366662,5.0394154490547056e-5,1.1050206973238118e-5,0.0,0.0,-12082.0
t1810,14761.88801499068,0.013434481644839374,-1913.185461585928,125.88994717749472,-257.2849373027369,5.039196046701367e-5,1.0976111846045144e-5,0.0,0.0,-12717.0
t1811,14757.694104642029,0.01595040479178275,-1824.2919264143095,128.78968117791518,-51.88680217135616,4.978829843665921e-5,1.074796321392385e-5,0.0,0.0,-13010.0
t1812,14436.752984405139,118.08916068769118,-1710.9479431482118,128.44081757644625,-0.014180493811987131,5.000507708066779e-5,1.0763670741183773e-5,0.0,0.0,-12972.0
t1813,14625.911772424028,0.011524232828944934,-1843.8012125668758,109.59927576462769,-151.40016914883734,4.966410388748853e-5,1.0778093393624186e-5,0.0,0.0,-12740.0
t1814,14572.264487868339,0.0166629873535249,-2017.3149988333864,92.01427928259245,-205.65925020061275,4.978035629774621e-5,1.0852468290715637e-5,0.0,0.0,-12441.0
t1815,14303.079122274408,0.01642652020498348,-2094.827958782736,85.20201832241825,-159.14839121604712,4.9873704553492006e-5,1.0947700009228899e-5,0.0,0.0,-12134.0
t1816,14329.530243866724,0.01571754957450362,-2177.900912095108,75.90526555892878,-349.2291174958381,4.947553656399342e-5,1.0877056964190317e-5,0.0,0.0,-11878.0
t1817,13497.61438166228,0.037708959923446556,-1703.8656605926883,89.27804140326488,-59.74364912125393,4.99688703821595e-5,1.1001485464224313e-5,0.0,0.0,-11823.0
t1818,11976.711105337306,0.019562538899645408,-75.86788619498121,89.99877872689582,-119.54058028269063,4.790693095485789e-5,1.0786185152858682e-5,0.0,0.0,-11871.0
t1819,10178.574256013711,1799.0062948826965,-0.005332425922840078,119.75197929344294,-0.007167732846155467,5.691584615019543e-5,1.1379292693369867e-5,0.0,0.0,-12097.0
t1820,10595.13950481949,2160.6325468973155,-0.0011231992196122972,127.54947160090663,-0.0004250055690786375,6.750951893797323e-5,1.1773060290403318e-5,0.0,0.0,-12883.0
t1821,10426.575627928012,2231.17564616491,-0.0006288849877326328,126.56976575198969,-0.0004334469939969901,6.698080339716166e-5,1.155461922198629e-5,0.0,0.0,-12784.0
t1822,10397.18754466479,1799.002319439361,-0.007146901414149266,121.17955137813928,-76.04222061697023,5.592745008521826e-5,1.1238574842793988e-5,0.0,0.0,-12241.0
t1823,9619.124275515518,1799.0021230331984,-0.0036385898033446974,113.36952317443755,-80.17223947630588,5.507450602561151e-5,1.131046789724199e-5,0.0,0.0,-11451.0
t1824,8752.793205023527,1799.0075790183205,-0.000664001724365879,104.59955806667122,-91.07965188666071,5.605187220008397e-5,1.137908520120488e-5,0.0,0.0,-10565.0
t1825,8432.977520371374,1578.2468736151143,-0.07922374324249944,74.9617654037953,-238.78606818207504,5.033720580739837e-5,1.1263208474720531e-5,0.0,0.0,-9847.0
t1826,8311.024439729897,1164.9987176279228,-0.03287786256497782,72.17965910367603,-140.84928814240027,4.956714951891271e-5,1.0941218843895367e-5,0.0,0.0,-9407.0
t1827,8445.05803896686,767.0350475984735,-0.02699957714919599,73.33763100029933,-106.08305979602117,4.9567110520947796e-5,1.0956507342869064e-5,0.0,0.0,-9179.0
t1828,8565.586242343292,495.9603293019256,-0.022842009542320584,89.72527946906311,-88.9283882321298,4.953912104074324e-5,1.0951557671455781e-5,0.0,0.0,-9062.0
t1829,7990.7315134155,1070.4764206575128,-0.02005680424141672,90.00622689217921,-58.87347398231129,4.955787589129411e-5,1.0956681557184132e-5,0.0,0.0,-9092.0
t1830,7710.989697867394,1557.1033450205646,-0.017960125786492556,92.28799698006435,-39.04242883561632,4.9757658635058085e-5,1.0979891122634157e-5,0.0,0.0,-9321.0
t1831,7913.775217675719,1782.3768488947194,-0.011012969909800172,96.8179686537927,-13.638430492321609,4.9311146227369605e-5,1.0803657976819447e-5,0.0,0.0,-9779.0
t1832,11669.272663960266,0.012725833729442464,-1375.2636493115099,102.03643500017418,-89.73707562584629,4.9590649802005557e-5,1.0900185091759022e-5,0.0,0.0,-10306.0
t1833,12883.350235377604,0.017624223118235822,-1798.987851028172,109.93548099749884,-89.99415445058422,4.9585792520959124e-5,1.088703552497404e-5,0.0,0.0,-11104.0
t1834,13601.44622066344,0.00669456679254785,-1835.011771590724,103.41090397170765,-114.52499620810455,4.8965808715063134e-5,1.0833165088674205e-5,0.0,0.0,-11755.0
t1835,14124.87770247475,0.10048161687839513,-1989.5847212044232,90.81984046700978,-195.88631966304322,4.912700890837074e-5,1.087987675906757e-5,0.0,0.0,-12030.0
t1836,14036.485648834294,0.09842464271988792,-1899.0458984286686,90.59465877023645,-146.80574186257732,4.858537417551605e-5,1.071995134835222e-5,0.0,0.0,-12081.0
t1837,13859.02294659679,0.09671553327597525,-1882.011378415637,90.18983952527553,-112.97107629821005,4.8579273991272694e-5,1.0740275326030723e-5,0.0,0.0,-11954.0
t1838,13619.839416271998,0.09849616271949795,-1878.775691910619,87.79854759594332,-102.6338010730254,4.861273297721583e-5,1.0775565086763111e-5,0.0,0.0,-11726.0
t1839,13434.761776294645,0.09779711341993592,-1885.5007237294196,84.11554372573725,-102.14732794462994,4.897763149746267e-5,1.087727367452458e-5,0.0,0.0,-11531.0
t1840,13343.709283029451,0.10130172876886932,-1899.903539284985,81.70433075278275,-103.28431842000204,4.940547505947798e-5,1.0985023720008382e-5,0.0,0.0,-11422.0
t1841,13520.063541969192,0.09589642184684398,-1906.4937235355803,81.41204937653096,-122.75078297294235,4.912876664403215e-5,1.0869977835224288e-5,0.0,0.0,-11572.0
t1842,13927.763383873942,0.09357104240637974,-1953.4164906452768,83.6662081590178,-193.77949269486908,4.729038570236146e-5,1.0634020426573332e-5,0.0,0.0,-11864.0
t1843,12029.54799892514,139.7463787019549,-0.0217777098616598,105.32753267100466,-26.27933255842217,5.0124669626946255e-5,1.0841753921858594e-5,0.0,0.0,-12248.0
t1844,12234.551433489054,912.9602102543769,-0.021330556110481215,131.1885502547765,-27.35798311988748,5.038013039061309e-5,1.0793899664341131e-5,0.0,0.0,-13251.0
t1845,10637.842097234574,2304.0632917574194,-0.0015519455526589554,129.41823335117078,-0.0017576852286475845,5.001629437127557e-5,1.076613721199748e-5,0.0,0.0,-13071.0
t1846,11055.203426899352,1018.8382635825088,-0.02088579491182455,120.481084461426,-25.180999493322894,4.969740204903418e-5,1.0718808424345136e-5,0.0,0.0,-12169.0
t1847,10796.06520517136,137.72328138570256,-0.019384474554812983,109.0711057463032,-26.51936852349289,4.978759492999936e-5,1.084767021434231e-5,0.0,0.0,-11016.0
t1848,11521.997635294621,0.021489182188807805,-1523.1246585909637,98.63881530084576,-131.2121338266635,4.9727035113805953e-5,1.0948481648667599e-5,0.0,0.0,-9966.0
t1849,11395.267051415305,0.01728394192540741,-1965.2135474943577,71.34052099470408,-276.09008968868477,4.960590238837943e-5,1.1024436529156259e-5,0.0,0.0,-9225.0
t1850,10727.413362263018,0.02160721045136787,-1873.6272621593814,69.76054253902495,-79.24703907263097,4.960695366464589e-5,1.1088861536981436e-5,0.0,0.0,-8844.0
t1851,10564.956631699208,0.02195180874083088,-1865.5373684907677,66.98586345346985,-97.1058308092455,4.892381256417757e-5,1.0938500781220617e-5,0.0,0.0,-8669.0
t1852,10550.184338120336,0.021817724390954276,-1871.2037788860864,68.51728676730082,-80.19845499117696,4.9220202450157834e-5,1.1038146218288689e-5,0.0,0.0,-8667.0
t1853,11094.124717710265,0.021086597002043853,-2016.1121004443166,88.7559708398938,-201.46845562636094,4.9380825328257334e-5,1.1151780747591472e-5,0.0,0.0,-8965.0
t1854,10176.631862030492,0.0664251256045913,-309.02019848732266,98.67636134790969,-0.03330581519971736,4.645208396378185e-5,1.090855808310657e-5,0.0,0.0,-9966.0
t1855,9786.691608526362,1928.5045105698607,-0.015107284919730044,117.14721545124188,-0.0074097433947280505,4.771519774278167e-5,1.0892864504959856e-5,0.0,0.0,-11832.0
t1856,13266.80250769487,0.10804691060413632,-473.49293481805717,127.93634095643378,-0.03291634509006635,4.7995381190120115e-5,1.0701293460470139e-5,0.0,0.0,-12921.0
t1857,15141.938343881566,0.005843155890306673,-1881.6070788343939,108.8108729959608,-140.8208590729949,4.9458003221928644e-5,1.086058040343273e-5,0.0,0.0,-13228.0
t1858,15487.542704381929,0.09769327139929482,-1971.61173166748,99.4358817456207,-212.13751101404821,4.928180166414887e-5,1.0787653670994259e-5,0.0,0.0,-13403.0
t1859,15608.628595107253,0.09996494148095458,-1931.4552399895865,101.41213664695408,-155.35849640130172,4.912101708254798e-5,1.0734258102553086e-5,0.0,0.0,-13623.0
t1860,15664.272938520935,0.09937060374802029,-1906.605916274112,102.73359937932986,-124.17289243960003,4.921552160948223e-5,1.074983463195807e-5,0.0,0.0,-13736.0
t1861,15619.818864954706,0.0982213051651926,-1874.2444823442017,102.01983131889928,-105.36538707949023,4.8676769644144605e-5,1.0561890711584709e-5,0.0,0.0,-13742.0
t1862,15709.485080173434,0.09427495414732374,-1888.431039147959,98.53676169302989,-126.35810262135175,4.900448762306538e-5,1.0660018114454707e-5,0.0,0.0,-13793.0
t1863,15636.374883119846,0.09678687922857031,-1904.5412899498263,94.5178449208645,-140.12114874687288,4.9230301660557456e-5,1.0737757646383264e-5,0.0,0.0,-13686.0
t1864,15634.998421522565,0.10127279727465814,-1972.1343706760445,89.26726494591497,-224.90550822347777,4.959402846397812e-5,1.0849664939025864e-5,0.0,0.0,-13527.0
t1865,15222.328709698975,0.051441048352482956,-1799.055147429021,97.5138987052469,-97.51684324342719,5.0307255682883365e-5,1.1008746265424988e-5,0.0,0.0,-13423.0
t1866,13102.911330449399,317.4493828114728,-0.03630870246607864,103.06773454222315,-103.0711912724736,4.8571075439672744e-5,1.0768967401517538e-5,0.0,0.0,-13420.0
t1867,11085.36233190739,2304.0679115292933,-9.747121494342973e-5,133.8898583509734,-0.00011423249772277973,0.00012142764415013077,1.2511575755969013e-5,0.0,0.0,-13523.0
t1868,12139.55777736739,1986.496162278963,-0.0020443110316248087,141.2695875538751,-0.0014421444530884377,5.7682567043798595e-5,1.1301206846378195e-5,0.0,0.0,-14267.0
t1869,11959.146117854236,1843.1776893756864,-0.0019090335740623403,137.9995863510787,-0.0014441517552687727,5.77847904425493e-5,1.1344153592031504e-5,0.0,0.0,-13940.0
t1870,10888.792875617315,1856.0706623206756,-0.0014083079561076678,127.45957299114838,-0.0016723586163360368,5.6991587986575e-5,1.1405762221217375e-5,0.0,0.0,-12872.0
t1871,9716.395011768707,1799.0029604740955,-0.0011465967277241088,113.8093410137876,-133.88609154996678,5.305535342853218e-5,1.1146017066587397e-5,0.0,0.0,-11495.0
t1872,9419.904054440989,1207.593388517597,-157.95373508314964,77.34378376305419,-277.5663660689675,4.706110940204804e-5,1.0961775261322823e-5,0.0,0.0,-10269.0
t1873,8390.80947021466,1192.333942704331,-79.52291202097847,71.85552723980796,-109.15518729882783,4.658761307349118e-5,1.1048208765593578e-5,0.0,0.0,-9466.0
t1874,9149.82690731175,114.1702031733758,-124.20183069634707,64.94617427623014,-154.42061723491102,4.6355846403878245e-5,1.1159341427685557e-5,0.0,0.0,-9050.0
t1875,8951.461533711265,100.08461725900386,-121.70516394319264,64.44788492421718,-136.96800851492466,4.614984465276131e-5,1.1175304982148343e-5,0.0,0.0,-8857.0
t1876,8429.355333960846,430.1059068197003,-56.086462406809936,71.13890901267068,-76.19285991859499,4.572855669431986e-5,1.0832884348937598e-5,0.0,0.0,-8798.0
t1877,8052.948016253835,1065.9569337063458,-53.296924419472624,89.82859583344941,-79.1157822809652,4.585244089789333e-5,1.0773760339132802e-5,0.0,0.0,-9076.0
t1878,8145.280846351865,1771.716861179455,-4.128577188117693,99.068729216547,-4.616939571052726,4.6656217246349906e-5,1.0782298966290715e-5,0.0,0.0,-10007.0
t1879,9404.162165389824,2304.0679761138563,-8.007646725987284e-5,117.08989630977699,-8.053562792625659e-5,0.00013123171687634148,1.2551308137462099e-5,0.0,0.0,-11825.0
t1880,12691.876259445307,93.19760928780642,-0.02768840780919536,127.5189652796714,-32.244191507704834,4.847364918536417e-5,1.0854742850460477e-5,0.0,0.0,-12880.0
t1881,13642.957317961635,0.021563355824948727,-419.7246686356517,105.90387694569525,-189.83696820899652,4.9931298582650405e-5,1.0889369018367735e-5,0.0,0.0,-13139.0
t1882,14740.354381755904,0.02206886872809821,-1434.2430334140206,103.26984908599421,-136.08217801412377,4.9918109832138954e-5,1.0833285313576167e-5,0.0,0.0,-13273.0
t1883,15219.560001267573,0.022161970842194973,-1709.9070777850866,101.23819629409148,-147.5921793532774,4.980482048412984e-5,1.0777853702432635e-5,0.0,0.0,-13463.0
t1884,15333.878401117117,0.02259642135205763,-1729.6932834260554,101.17777064050199,-123.06434468215863,4.986873167414841e-5,1.076853587050864e-5,0.0,0.0,-13582.0
t1885,15548.701187182245,0.02236657489571077,-1844.3209316285634,96.32013393532293,-163.4016595424583,5.0112037122191325e-5,1.0819363584466668e-5,0.0,0.0,-13637.0
t1886,15557.614807510738,0.021998334901207287,-1772.906931370302,96.67662741349976,-137.08539748542654,4.978649961471328e-5,1.06997107891876e-5,0.0,0.0,-13744.0
t1887,15425.67662923565,0.02215912517924915,-1674.0209912578962,94.5174191604023,-138.8740768031322,5.0078665580757085e-5,1.079837189535903e-5,0.0,0.0,-13707.0
t1888,14805.904021490485,0.024940723207152918,-1066.9540428532998,92.03243861184002,-188.68627424420654,5.041274917841778e-5,1.0883513650285346e-5,0.0,0.0,-13642.0
t1889,13578.007539731112,27.981577884841556,-0.028343125325307278,102.28870719582018,-74.92865540306421,5.0886517722478305e-5,1.0998768632361428e-5,0.0,0.0,-13633.0
t1890,13186.633545450111,508.1108238893538,-0.05444029689032099,103.67271117210272,-131.0416655806501,4.901236959240454e-5,1.0841439505351746e-5,0.0,0.0,-13667.0
t1891,11245.767936504886,2304.063560377167,-0.0006883789999918757,135.48953715306965,-0.0003790700782126562,6.963941850767894e-5,1.1491119903107143e-5,0.0,0.0,-13685.0
t1892,12204.559470485527,2062.102307985685,-0.0011439256776850611,142.65975322144277,-0.00041327070516265665,6.807848540365364e-5,1.1497946960947501e-5,0.0,0.0,-14409.0
t1893,12205.36472939501,1824.6464773344842,-0.0005910180932571817,140.3097515473409,-0.0003953587868561531,7.092830349955056e-5,1.1828719862040722e-5,0.0,0.0,-14170.0
t1894,11305.80364606131,1799.0010677721066,-0.0045667471421799,130.09954115745413,-94.57964342685167,5.61020955228618e-5,1.127902726715742e-5,0.0,0.0,-13140.0
t1895,9842.237783428483,1799.0033465134682,-0.0011230706883474486,115.98955055946888,-40.909527627046934,5.570494893148646e-5,1.1340638530968116e-5,0.0,0.0,-11716.0
t1896,9014.16881951704,1798.9973109538792,-150.6657269072871,103.78598718551866,-282.96564024039264,4.7970139431322435e-5,1.0842731610671156e-5,0.0,0.0,-10483.0
t1897,7617.3751003262605,1926.5177681089547,-0.0031949783201371384,95.43746030683465,-0.0067713967551216395,4.7998007785027e-5,1.0957136272967566e-5,0.0,0.0,-9639.0
t1898,7790.935956989078,1659.1145095177121,-114.22353807672914,68.80938203081521,-212.3154181893099,4.648751143231942e-5,1.0982302410614932e-5,0.0,0.0,-9192.0
t1899,8467.728317222973,636.8484038635912,-108.66720329562423,66.45590539521933,-128.04455385613832,4.6398663613424905e-5,1.1044439728584406e-5,0.0,0.0,-8934.0
t1900,8988.865383390446,113.78165786505346,-174.08522533212968,71.14465418548397,-131.38564151510016,4.636385841139957e-5,1.1081893595056553e-5,0.0,0.0,-8868.0
t1901,9117.21303317951,115.56268627451702,-125.74145566658521,90.0693269672173,-96.782751337711,4.8928630153526436e-5,1.1008934417411045e-5,0.0,0.0,-9100.0
t1902,8669.620739074011,1341.0593095814327,-74.11842148128645,98.82114841896764,-53.06187093661833,4.9489332228572276e-5,1.0953369697112193e-5,0.0,0.0,-9982.0
t1903,9364.566242591409,2304.0658191024413,-0.000689421894706537,116.68932181338322,-0.0006310748941613879,5.547689142422572e-5,1.1230590041055751e-5,0.0,0.0,-11785.0
t1904,12665.606421769276,85.67246596163231,-0.021849253961600135,127.2009267692066,-30.137297883505326,4.877983767744251e-5,1.0776818500687917e-5,0.0,0.0,-12848.0
t1905,14930.59377222831,0.017297458198308188,-1704.4959945351757,131.30479167774644,-90.09864376069939,5.076141821461203e-5,1.0982667767147783e-5,0.0,0.0,-13267.0
t1906,15420.913511781298,0.017970674560157864,-1874.4514156433413,114.16063247615857,-135.31933903909925,4.97515596782782e-5,1.06947832142465e-5,0.0,0.0,-13525.0
t1907,16401.964267252595,0.02148987533272944,-2184.897022559118,101.53739661345085,-512.3047401651066,4.91442291772916e-5,1.0525645441728611e-5,0.0,0.0,-13806.0
t1908,15583.597343592517,0.03451365038161319,-1740.6587271741002,138.3852710295431,-0.03715711921395175,4.972564280386816e-5,1.0656767137631427e-5,0.0,0.0,-13981.0
t1909,15727.174257957746,0.019164595231719612,-1810.245216220305,127.53254653420306,-17.159384070227095,4.9949053142632194e-5,1.0736371224536042e-5,0.0,0.0,-14027.0
t1910,15800.731802417267,0.019731865136588485,-1808.5555498283152,129.466421046403,-13.34104129527551,5.021943146961903e-5,1.0811962477173e-5,0.0,0.0,-14108.0
t1911,16002.563921583513,0.020197678517591196,-1877.7687816155828,101.65704592121867,-161.15095020453103,5.00261753038023e-5,1.075296453778805e-5,0.0,0.0,-14065.0
t1912,16121.126162799335,0.020862273616262302,-1955.4398956119069,92.49128265342527,-262.87704147629864,5.0565654531293004e-5,1.0896095162376472e-5,0.0,0.0,-13995.0
t1913,16155.466473306358,0.021089400154968817,-2019.184503307514,91.45804824080349,-268.4396200508976,5.100017858643084e-5,1.1060261429622446e-5,0.0,0.0,-13959.0
t1914,15215.98728590685,0.025952750375507854,-1259.6548714128521,101.59000921626388,-101.62675118934423,4.9187165499657776e-5,1.0920018796262371e-5,0.0,0.0,-13956.0
t1915,12105.31682772617,1799.0048299323446,-0.004914658245849193,106.75592773729461,-106.75261959289007,5.479921811047282e-5,1.1285646361202516e-5,0.0,0.0,-13904.0
t1916,12500.092556460964,1922.991083855027,-0.0018472668559420585,144.23959805894353,-0.001384631793810836,5.829843235414942e-5,1.1204138734711133e-5,0.0,0.0,-14567.0
t1917,11873.472306186513,2304.0678938514507,-9.92183097921253e-5,141.7798946073393,-0.00011283040693467097,0.00012413740340692743,1.248866716368414e-5,0.0,0.0,-14319.0
t1918,11314.691789334687,1862.8717271411356,-0.0018023049045668184,131.75961478835907,-0.0013240635375164195,5.783270235079245e-5,1.1366865215593835e-5,0.0,0.0,-13309.0
t1919,9900.439142694067,1899.8831995534595,-0.0006073629192472328,117.99961428396688,-0.0013477465686757859,5.732686377196018e-5,1.146486605802057e-5,0.0,0.0,-11918.0
t1920,10396.108310778636,271.27360834797474,-0.03139328280620291,105.21890898416744,-144.24820853035317,4.7610140212903936e-5,1.1151778895523033e-5,0.0,0.0,-10628.0
t1921,10023.145088342386,0.01530311265264662,-125.4134297453498,97.43681811567907,-148.86208953110253,4.6284810111154414e-5,1.0946082611793482e-5,0.0,0.0,-9846.0
t1922,10726.718818132218,0.021556688041087006,-1198.395357645875,92.316981734431,-292.34056750682794,4.5937082908778995e-5,1.0970910874304051e-5,0.0,0.0,-9328.0
t1923,8476.505348218505,504.0563665662732,-0.024220300131874827,89.79778148821796,-0.01430401293271626,4.577954399285302e-5,1.092923806684623e-5,0.0,0.0,-9070.0
t1924,10563.916451543717,0.025450698389746194,-1617.934251843047,88.88285760547632,-55.56924663522104,4.895153437118796e-5,1.1113417949487162e-5,0.0,0.0,-8979.0
t1925,11167.040425750758,0.020191968879737347,-1799.1669625647282,90.87609620771569,-279.4483365581959,4.916921398641227e-5,1.1081266167291859e-5,0.0,0.0,-9179.0
t1926,11653.052605420215,0.06955668136505701,-1711.1703403399379,99.40633581046224,-0.036965795376198804,4.8732793922996064e-5,1.080480600242665e-5,0.0,0.0,-10041.0
t1927,11985.382889237328,0.19567471236921896,-277.30787127109056,117.0863227130893,-0.03601983402990834,4.923306527635548e-5,1.0748563725280729e-5,0.0,0.0,-11825.0
t1928,14653.567331539594,0.012803785141227259,-1799.007179013062,127.632125596844,-88.88272297400252,4.972522225351827e-5,1.079501036949279e-5,0.0,0.0,-12893.0
t1929,15113.34236651398,0.010808783913043211,-1814.992542299229,123.8424943281987,-100.8530680495187,4.945510792322719e-5,1.0801488719696799e-5,0.0,0.0,-13321.0
t1930,15785.965903088185,0.0992570303881317,-2003.0755171772712,102.02299783000906,-232.6615399944618,4.9451093069225244e-5,1.0813330912647218e-5,0.0,0.0,-13652.0
t1931,15955.196087353403,0.10234344535830572,-1901.0846548784318,104.33823834970894,-169.2011981909402,4.879751624466153e-5,1.0614610070223818e-5,0.0,0.0,-13989.0
t1932,16088.240775156737,0.10224943833945,-1886.9275679125656,106.5405310052671,-135.60469690527907,4.887765160860636e-5,1.0635695841643399e-5,0.0,0.0,-14172.0
t1933,16122.398255883034,0.10239439265022449,-1883.4902337744147,106.38133274471546,-125.04067132434454,4.907018628948978e-5,1.0687986061029547e-5,0.0,0.0,-14220.0
t1934,16278.163593665027,0.10397682886243996,-1884.1585012806104,105.95792227156548,-117.71627161057233,4.932594981691208e-5,1.0731577514768512e-5,0.0,0.0,-14382.0
t1935,16293.548336153219,0.10539855743499645,-1896.06852777919,103.18116079522733,-122.41500544704333,4.9716316866185996e-5,1.0814391629503668e-5,0.0,0.0,-14378.0
t1936,16297.475601743383,0.10414974669266001,-1899.8034438866346,100.63013186816488,-142.05531752859227,4.931070904738615e-5,1.0668681388273223e-5,0.0,0.0,-14356.0
t1937,16434.77273084485,0.10181489634613455,-1960.1843362980724,98.16753976560116,-240.5058971067931,4.962676966629636e-5,1.0716842497499115e-5,0.0,0.0,-14332.0
t1938,15984.615501249938,0.043270055359099245,-1710.3489373047887,109.87651110556065,-109.86526691809829,5.065077872746643e-5,1.0759390193700551e-5,0.0,0.0,-14274.0
t1939,13431.306794367516,554.2439048163412,-0.022122878751690563,139.82318187945842,-0.030957005723722692,5.015024170595165e-5,1.0695125843528234e-5,0.0,0.0,-14125.0
t1940,13421.033695501494,1169.461806256877,-0.02248165399934602,145.87832362384154,-0.03047817830056969,5.036110377060556e-5,1.0708299008872083e-5,0.0,0.0,-14736.0
t1941,13370.17263384682,1017.3324887004203,-0.021450976283406427,143.86828816481176,-0.03104526644379934,4.9732206104745796e-5,1.0582501710553097e-5,0.0,0.0,-14531.0
t1942,13433.76946697162,0.0573523598245903,-0.027141767684430395,134.04797342381843,-26.526663397496417,4.9935890593915206e-5,1.082780326602848e-5,0.0,0.0,-13541.0
t1943,12098.679683675566,0.07476416983545218,-0.02910416202418802,119.82752377891102,-113.23189756955003,4.7374138742613234e-5,1.08684162025729e-5,0.0,0.0,-12105.0
t1944,11699.619064502132,0.02251894873347771,-775.8437854416037,107.21668284150076,-196.69309161484608,4.689501780647297e-5,1.1026839428593144e-5,0.0,0.0,-10834.0
t1945,11731.173320005038,0.028398948624392188,-1723.9001769310821,99.09727053767539,-93.07758763188814,4.644233755836848e-5,1.110463736292253e-5,0.0,0.0,-10013.0
t1946,11564.34499451453,0.020871889435002466,-1917.8773761767782,70.84589500718266,-214.01296615066317,4.5566279587896594e-5,1.08390610435619e-5,0.0,0.0,-9503.0
t1947,11237.798751434815,0.021492859808567622,-1954.0463999109186,66.18244403684776,-162.63482802793007,4.8827984994637624e-5,1.1119145986291006e-5,0.0,0.0,-9187.0
t1948,11117.966729028036,0.021303816832998344,-1962.7217214615068,68.3791484425138,-137.324087669444,4.903920589280327e-5,1.1148787670582474e-5,0.0,0.0,-9086.0
t1949,11296.879628818757,0.021309708694530624,-1957.9345367657827,91.86602301394602,-151.51101756199847,4.596970803805918e-5,1.0830161403433634e-5,0.0,0.0,-9279.0
t1950,10840.38302194535,0.07370903486812726,-849.9965169042631,99.89633784724987,-0.035324963132813095,4.937419994350462e-5,1.1047108249514424e-5,0.0,0.0,-10090.0
t1951,11154.692232693506,505.06134315281923,-0.019333756579198787,116.59697742121257,-0.010456127507262965,4.902129010043098e-5,1.0692986879045591e-5,0.0,0.0,-11776.0
t1952,14398.480309341607,0.08877065609224197,-1672.4712814597751,127.25639873866429,-0.03338245611188484,4.989131515752948e-5,1.0752552490663469e-5,0.0,0.0,-12853.0
t1953,15453.341798951504,0.006010291692070374,-2027.7442134566365,96.24504178502937,-247.49625847303633,4.927256594450965e-5,1.0750263365287587e-5,0.0,0.0,-13274.0
t1954,15582.781807884943,0.10572243841726853,-1977.899996849383,97.62068290567122,-151.25716713712995,4.9512750846392334e-5,1.0789321351987486e-5,0.0,0.0,-13551.0
t1955,15799.898983798272,0.10565215294604935,-1966.5145054822576,98.10001341055184,-140.23930166663857,4.972716870781614e-5,1.084249811357772e-5,0.0,0.0,-13791.0
t1956,15847.62047632149,0.10334002263350436,-1934.475397541979,96.09874600473185,-151.995845620186,4.9091669365323784e-5,1.0670069272035768e-5,0.0,0.0,-13857.0
t1957,15777.732893753753,0.10219407559113272,-1940.711031012457,92.07258728576778,-180.84562753966176,4.9113652852114094e-5,1.0706074401152698e-5,0.0,0.0,-13748.0
t1958,15639.421017167748,0.10607637267100775,-1846.2768597247452,96.57439636762449,-108.47436941929107,4.914833799133256e-5,1.0715575429790856e-5,0.0,0.0,-13781.0
t1959,15525.206688008198,0.10712857901730996,-1837.9509646769707,93.73066061292815,-125.74237862267887,4.93317120137034e-5,1.0750450254748496e-5,0.0,0.0,-13655.0
t1960,15290.283589842615,0.04380249241076135,-1799.0176156809846,95.62934742353893,-95.61777075345721,5.0394908583243865e-5,1.087696321055169e-5,0.0,0.0,-13491.0
